time,IP,seq
1462858130,2001:470:83ae:2:212:6d02:0:4034,308
1462858131,2001:470:83ae:2:212:6d02:0:4043,297
1462858132,2001:470:83ae:2:212:6d02:0:4040,306
1462858133,2001:470:83ae:2:212:6d02:0:4041,291
1462858134,2001:470:83ae:2:212:6d02:0:4043,307
1462858135,2001:470:83ae:2:212:6d02:0:4042,307
1462858137,2001:470:83ae:2:212:6d02:0:400f,308
1462858137,2001:470:83ae:2:212:6d02:0:4035,306
1462858138,2001:470:83ae:2:212:6d02:0:4044,306
1462858140,2001:470:83ae:2:212:6d02:0:4034,309
1462858142,2001:470:83ae:2:212:6d02:0:4040,307
1462858143,2001:470:83ae:2:212:6d02:0:4041,292
1462858144,2001:470:83ae:2:212:6d02:0:4043,308
1462858145,2001:470:83ae:2:212:6d02:0:4042,308
1462858147,2001:470:83ae:2:212:6d02:0:400f,309
1462858147,2001:470:83ae:2:212:6d02:0:4035,307
1462858148,2001:470:83ae:2:212:6d02:0:4044,307
1462858150,2001:470:83ae:2:212:6d02:0:4034,310
1462858152,2001:470:83ae:2:212:6d02:0:4040,308
1462858152,2001:470:83ae:2:212:6d02:0:4043,299
1462858154,2001:470:83ae:2:212:6d02:0:4041,293
1462858154,2001:470:83ae:2:212:6d02:0:4043,309
1462858155,2001:470:83ae:2:212:6d02:0:4042,309
1462858157,2001:470:83ae:2:212:6d02:0:400f,310
1462858157,2001:470:83ae:2:212:6d02:0:4035,308
1462858158,2001:470:83ae:2:212:6d02:0:4044,308
1462858160,2001:470:83ae:2:212:6d02:0:4034,311
1462858162,2001:470:83ae:2:212:6d02:0:4040,309
1462858162,2001:470:83ae:2:212:6d02:0:4043,300
1462858164,2001:470:83ae:2:212:6d02:0:4043,310
1462858164,2001:470:83ae:2:212:6d02:0:4041,294
1462858165,2001:470:83ae:2:212:6d02:0:4042,310
1462858167,2001:470:83ae:2:212:6d02:0:400f,311
1462858167,2001:470:83ae:2:212:6d02:0:4035,309
1462858169,2001:470:83ae:2:212:6d02:0:4044,309
1462858170,2001:470:83ae:2:212:6d02:0:4034,312
1462858172,2001:470:83ae:2:212:6d02:0:4040,310
1462858173,2001:470:83ae:2:212:6d02:0:4043,301
1462858174,2001:470:83ae:2:212:6d02:0:4043,311
1462858175,2001:470:83ae:2:212:6d02:0:4042,311
1462858175,2001:470:83ae:2:212:6d02:0:4041,295
1462858177,2001:470:83ae:2:212:6d02:0:400f,312
1462858177,2001:470:83ae:2:212:6d02:0:4035,310
1462858179,2001:470:83ae:2:212:6d02:0:4044,310
1462858180,2001:470:83ae:2:212:6d02:0:4034,313
1462858182,2001:470:83ae:2:212:6d02:0:4040,311
1462858183,2001:470:83ae:2:212:6d02:0:4043,302
1462858184,2001:470:83ae:2:212:6d02:0:4043,312
1462858184,2001:470:83ae:2:212:6d02:0:4042,312
1462858185,2001:470:83ae:2:212:6d02:0:4041,296
1462858187,2001:470:83ae:2:212:6d02:0:400f,313
1462858187,2001:470:83ae:2:212:6d02:0:4035,311
1462858189,2001:470:83ae:2:212:6d02:0:4044,311
1462858190,2001:470:83ae:2:212:6d02:0:4034,314
1462858192,2001:470:83ae:2:212:6d02:0:4040,312
1462858193,2001:470:83ae:2:212:6d02:0:4043,303
1462858194,2001:470:83ae:2:212:6d02:0:4043,313
1462858194,2001:470:83ae:2:212:6d02:0:4042,313
1462858196,2001:470:83ae:2:212:6d02:0:4041,297
1462858197,2001:470:83ae:2:212:6d02:0:400f,314
1462858197,2001:470:83ae:2:212:6d02:0:4035,312
1462858199,2001:470:83ae:2:212:6d02:0:4044,312
1462858200,2001:470:83ae:2:212:6d02:0:4034,315
1462858202,2001:470:83ae:2:212:6d02:0:4040,313
1462858204,2001:470:83ae:2:212:6d02:0:4043,304
1462858204,2001:470:83ae:2:212:6d02:0:4043,314
1462858204,2001:470:83ae:2:212:6d02:0:4042,314
1462858206,2001:470:83ae:2:212:6d02:0:4041,298
1462858207,2001:470:83ae:2:212:6d02:0:400f,315
1462858207,2001:470:83ae:2:212:6d02:0:4035,313
1462858209,2001:470:83ae:2:212:6d02:0:4044,313
1462858210,2001:470:83ae:2:212:6d02:0:4034,316
1462858212,2001:470:83ae:2:212:6d02:0:4040,314
1462858214,2001:470:83ae:2:212:6d02:0:4043,305
1462858214,2001:470:83ae:2:212:6d02:0:4043,315
1462858214,2001:470:83ae:2:212:6d02:0:4042,315
1462858217,2001:470:83ae:2:212:6d02:0:400f,316
1462858217,2001:470:83ae:2:212:6d02:0:4041,299
1462858217,2001:470:83ae:2:212:6d02:0:4035,314
1462858219,2001:470:83ae:2:212:6d02:0:4044,314
1462858220,2001:470:83ae:2:212:6d02:0:4034,317
1462858221,2001:470:83ae:2:212:6d02:0:4040,315
1462858224,2001:470:83ae:2:212:6d02:0:4043,316
1462858224,2001:470:83ae:2:212:6d02:0:4043,306
1462858224,2001:470:83ae:2:212:6d02:0:4042,316
1462858227,2001:470:83ae:2:212:6d02:0:400f,317
1462858227,2001:470:83ae:2:212:6d02:0:4035,315
1462858227,2001:470:83ae:2:212:6d02:0:4041,300
1462858229,2001:470:83ae:2:212:6d02:0:4044,315
1462858230,2001:470:83ae:2:212:6d02:0:4034,318
1462858231,2001:470:83ae:2:212:6d02:0:4040,316
1462858234,2001:470:83ae:2:212:6d02:0:4043,317
1462858234,2001:470:83ae:2:212:6d02:0:4042,317
1462858234,2001:470:83ae:2:212:6d02:0:4043,307
1462858237,2001:470:83ae:2:212:6d02:0:400f,318
1462858237,2001:470:83ae:2:212:6d02:0:4035,316
1462858238,2001:470:83ae:2:212:6d02:0:4041,301
1462858239,2001:470:83ae:2:212:6d02:0:4044,316
1462858240,2001:470:83ae:2:212:6d02:0:4034,319
1462858241,2001:470:83ae:2:212:6d02:0:4040,317
1462858244,2001:470:83ae:2:212:6d02:0:4043,318
1462858244,2001:470:83ae:2:212:6d02:0:4042,318
1462858245,2001:470:83ae:2:212:6d02:0:4043,308
1462858247,2001:470:83ae:2:212:6d02:0:400f,319
1462858247,2001:470:83ae:2:212:6d02:0:4035,317
1462858248,2001:470:83ae:2:212:6d02:0:4041,302
1462858249,2001:470:83ae:2:212:6d02:0:4044,317
1462858250,2001:470:83ae:2:212:6d02:0:4034,320
1462858250,2001:470:83ae:2:212:6d02:0:4013,319
1462858251,2001:470:83ae:2:212:6d02:0:4040,318
1462858254,2001:470:83ae:2:212:6d02:0:4043,319
1462858254,2001:470:83ae:2:212:6d02:0:4042,319
1462858255,2001:470:83ae:2:212:6d02:0:4043,309
1462858257,2001:470:83ae:2:212:6d02:0:400f,320
1462858257,2001:470:83ae:2:212:6d02:0:4035,318
1462858259,2001:470:83ae:2:212:6d02:0:4041,303
1462858259,2001:470:83ae:2:212:6d02:0:4044,318
1462858260,2001:470:83ae:2:212:6d02:0:4034,321
1462858260,2001:470:83ae:2:212:6d02:0:4013,320
1462858261,2001:470:83ae:2:212:6d02:0:4040,319
1462858264,2001:470:83ae:2:212:6d02:0:4043,320
1462858264,2001:470:83ae:2:212:6d02:0:4042,320
1462858265,2001:470:83ae:2:212:6d02:0:4043,310
1462858267,2001:470:83ae:2:212:6d02:0:400f,321
1462858267,2001:470:83ae:2:212:6d02:0:4035,319
1462858269,2001:470:83ae:2:212:6d02:0:4044,319
1462858269,2001:470:83ae:2:212:6d02:0:4041,304
1462858270,2001:470:83ae:2:212:6d02:0:4034,322
1462858270,2001:470:83ae:2:212:6d02:0:4013,321
1462858271,2001:470:83ae:2:212:6d02:0:4040,320
1462858274,2001:470:83ae:2:212:6d02:0:4043,321
1462858274,2001:470:83ae:2:212:6d02:0:4042,321
1462858276,2001:470:83ae:2:212:6d02:0:4043,311
1462858277,2001:470:83ae:2:212:6d02:0:400f,322
1462858277,2001:470:83ae:2:212:6d02:0:4035,320
1462858279,2001:470:83ae:2:212:6d02:0:4044,320
1462858280,2001:470:83ae:2:212:6d02:0:4041,305
1462858280,2001:470:83ae:2:212:6d02:0:4013,322
1462858281,2001:470:83ae:2:212:6d02:0:4040,321
1462858284,2001:470:83ae:2:212:6d02:0:4043,322
1462858284,2001:470:83ae:2:212:6d02:0:4042,322
1462858286,2001:470:83ae:2:212:6d02:0:4043,312
1462858287,2001:470:83ae:2:212:6d02:0:400f,323
1462858287,2001:470:83ae:2:212:6d02:0:4035,321
1462858289,2001:470:83ae:2:212:6d02:0:4044,321
1462858290,2001:470:83ae:2:212:6d02:0:4034,324
1462858290,2001:470:83ae:2:212:6d02:0:4013,323
1462858290,2001:470:83ae:2:212:6d02:0:4041,306
1462858291,2001:470:83ae:2:212:6d02:0:4040,322
1462858294,2001:470:83ae:2:212:6d02:0:4043,323
1462858294,2001:470:83ae:2:212:6d02:0:4042,323
1462858296,2001:470:83ae:2:212:6d02:0:4043,313
1462858297,2001:470:83ae:2:212:6d02:0:400f,324
1462858297,2001:470:83ae:2:212:6d02:0:4035,322
1462858299,2001:470:83ae:2:212:6d02:0:4044,322
1462858300,2001:470:83ae:2:212:6d02:0:4034,325
1462858300,2001:470:83ae:2:212:6d02:0:4013,324
1462858301,2001:470:83ae:2:212:6d02:0:4041,307
1462858301,2001:470:83ae:2:212:6d02:0:4040,323
1462858304,2001:470:83ae:2:212:6d02:0:4043,324
1462858304,2001:470:83ae:2:212:6d02:0:4042,324
1462858307,2001:470:83ae:2:212:6d02:0:400f,325
1462858307,2001:470:83ae:2:212:6d02:0:4043,314
1462858307,2001:470:83ae:2:212:6d02:0:4035,323
1462858309,2001:470:83ae:2:212:6d02:0:4044,323
1462858310,2001:470:83ae:2:212:6d02:0:4034,326
1462858310,2001:470:83ae:2:212:6d02:0:4013,325
1462858311,2001:470:83ae:2:212:6d02:0:4041,308
1462858311,2001:470:83ae:2:212:6d02:0:4040,324
1462858314,2001:470:83ae:2:212:6d02:0:4043,325
1462858314,2001:470:83ae:2:212:6d02:0:4042,325
1462858317,2001:470:83ae:2:212:6d02:0:400f,326
1462858317,2001:470:83ae:2:212:6d02:0:4035,324
1462858317,2001:470:83ae:2:212:6d02:0:4043,315
1462858319,2001:470:83ae:2:212:6d02:0:4044,324
1462858320,2001:470:83ae:2:212:6d02:0:4034,327
1462858320,2001:470:83ae:2:212:6d02:0:4013,326
1462858321,2001:470:83ae:2:212:6d02:0:4040,325
1462858322,2001:470:83ae:2:212:6d02:0:4041,309
1462858324,2001:470:83ae:2:212:6d02:0:4043,326
1462858324,2001:470:83ae:2:212:6d02:0:4042,326
1462858327,2001:470:83ae:2:212:6d02:0:400f,327
1462858327,2001:470:83ae:2:212:6d02:0:4035,325
1462858327,2001:470:83ae:2:212:6d02:0:4043,316
1462858330,2001:470:83ae:2:212:6d02:0:4044,325
1462858330,2001:470:83ae:2:212:6d02:0:4034,328
1462858330,2001:470:83ae:2:212:6d02:0:4013,327
1462858331,2001:470:83ae:2:212:6d02:0:4040,326
1462858332,2001:470:83ae:2:212:6d02:0:4041,310
1462858334,2001:470:83ae:2:212:6d02:0:4043,327
1462858334,2001:470:83ae:2:212:6d02:0:4042,327
1462858337,2001:470:83ae:2:212:6d02:0:400f,328
1462858337,2001:470:83ae:2:212:6d02:0:4035,326
1462858338,2001:470:83ae:2:212:6d02:0:4043,317
1462858340,2001:470:83ae:2:212:6d02:0:4044,326
1462858340,2001:470:83ae:2:212:6d02:0:4034,329
1462858340,2001:470:83ae:2:212:6d02:0:4013,328
1462858341,2001:470:83ae:2:212:6d02:0:4040,327
1462858343,2001:470:83ae:2:212:6d02:0:4041,311
1462858344,2001:470:83ae:2:212:6d02:0:4043,328
1462858344,2001:470:83ae:2:212:6d02:0:4042,328
1462858347,2001:470:83ae:2:212:6d02:0:400f,329
1462858347,2001:470:83ae:2:212:6d02:0:4035,327
1462858348,2001:470:83ae:2:212:6d02:0:4043,318
1462858350,2001:470:83ae:2:212:6d02:0:4044,327
1462858350,2001:470:83ae:2:212:6d02:0:4034,330
1462858350,2001:470:83ae:2:212:6d02:0:4013,329
1462858351,2001:470:83ae:2:212:6d02:0:4040,328
1462858353,2001:470:83ae:2:212:6d02:0:4041,312
1462858354,2001:470:83ae:2:212:6d02:0:4043,329
1462858354,2001:470:83ae:2:212:6d02:0:4042,329
1462858357,2001:470:83ae:2:212:6d02:0:400f,330
1462858357,2001:470:83ae:2:212:6d02:0:4035,328
1462858358,2001:470:83ae:2:212:6d02:0:4043,319
1462858360,2001:470:83ae:2:212:6d02:0:4044,328
1462858360,2001:470:83ae:2:212:6d02:0:4034,331
1462858360,2001:470:83ae:2:212:6d02:0:4013,330
1462858361,2001:470:83ae:2:212:6d02:0:4040,329
1462858364,2001:470:83ae:2:212:6d02:0:4043,330
1462858364,2001:470:83ae:2:212:6d02:0:4041,313
1462858364,2001:470:83ae:2:212:6d02:0:4042,330
1462858367,2001:470:83ae:2:212:6d02:0:400f,331
1462858367,2001:470:83ae:2:212:6d02:0:4035,329
1462858369,2001:470:83ae:2:212:6d02:0:4043,320
1462858370,2001:470:83ae:2:212:6d02:0:4034,332
1462858370,2001:470:83ae:2:212:6d02:0:4044,329
1462858371,2001:470:83ae:2:212:6d02:0:4040,330
1462858374,2001:470:83ae:2:212:6d02:0:4043,331
1462858374,2001:470:83ae:2:212:6d02:0:4042,331
1462858374,2001:470:83ae:2:212:6d02:0:4041,314
1462858377,2001:470:83ae:2:212:6d02:0:400f,332
1462858377,2001:470:83ae:2:212:6d02:0:4035,330
1462858379,2001:470:83ae:2:212:6d02:0:4043,321
1462858380,2001:470:83ae:2:212:6d02:0:4034,333
1462858380,2001:470:83ae:2:212:6d02:0:4044,330
1462858381,2001:470:83ae:2:212:6d02:0:4040,331
1462858384,2001:470:83ae:2:212:6d02:0:4043,332
1462858384,2001:470:83ae:2:212:6d02:0:4042,332
1462858385,2001:470:83ae:2:212:6d02:0:4041,315
1462858387,2001:470:83ae:2:212:6d02:0:400f,333
1462858387,2001:470:83ae:2:212:6d02:0:4035,331
1462858389,2001:470:83ae:2:212:6d02:0:4043,322
1462858390,2001:470:83ae:2:212:6d02:0:4034,334
1462858390,2001:470:83ae:2:212:6d02:0:4044,331
1462858391,2001:470:83ae:2:212:6d02:0:4040,332
1462858394,2001:470:83ae:2:212:6d02:0:4043,333
1462858394,2001:470:83ae:2:212:6d02:0:4042,333
1462858395,2001:470:83ae:2:212:6d02:0:4041,316
1462858397,2001:470:83ae:2:212:6d02:0:400f,334
1462858397,2001:470:83ae:2:212:6d02:0:4035,332
1462858400,2001:470:83ae:2:212:6d02:0:4034,335
1462858400,2001:470:83ae:2:212:6d02:0:4013,334
1462858401,2001:470:83ae:2:212:6d02:0:4040,333
1462858404,2001:470:83ae:2:212:6d02:0:4043,334
1462858404,2001:470:83ae:2:212:6d02:0:4042,334
1462858406,2001:470:83ae:2:212:6d02:0:4041,317
1462858407,2001:470:83ae:2:212:6d02:0:400f,335
1462858407,2001:470:83ae:2:212:6d02:0:4035,333
1462858410,2001:470:83ae:2:212:6d02:0:4034,336
1462858410,2001:470:83ae:2:212:6d02:0:4013,335
1462858410,2001:470:83ae:2:212:6d02:0:4044,333
1462858411,2001:470:83ae:2:212:6d02:0:4040,334
1462858414,2001:470:83ae:2:212:6d02:0:4043,335
1462858414,2001:470:83ae:2:212:6d02:0:4042,335
1462858416,2001:470:83ae:2:212:6d02:0:4041,318
1462858417,2001:470:83ae:2:212:6d02:0:400f,336
1462858417,2001:470:83ae:2:212:6d02:0:4035,334
1462858420,2001:470:83ae:2:212:6d02:0:4034,337
1462858420,2001:470:83ae:2:212:6d02:0:4013,336
1462858420,2001:470:83ae:2:212:6d02:0:4043,325
1462858421,2001:470:83ae:2:212:6d02:0:4040,335
1462858424,2001:470:83ae:2:212:6d02:0:4043,336
1462858424,2001:470:83ae:2:212:6d02:0:4042,336
1462858427,2001:470:83ae:2:212:6d02:0:400f,337
1462858427,2001:470:83ae:2:212:6d02:0:4041,319
1462858427,2001:470:83ae:2:212:6d02:0:4035,335
1462858430,2001:470:83ae:2:212:6d02:0:4034,338
1462858430,2001:470:83ae:2:212:6d02:0:4013,337
1462858431,2001:470:83ae:2:212:6d02:0:4043,326
1462858431,2001:470:83ae:2:212:6d02:0:4040,336
1462858434,2001:470:83ae:2:212:6d02:0:4043,337
1462858434,2001:470:83ae:2:212:6d02:0:4042,337
1462858437,2001:470:83ae:2:212:6d02:0:400f,338
1462858437,2001:470:83ae:2:212:6d02:0:4035,336
1462858437,2001:470:83ae:2:212:6d02:0:4041,320
1462858440,2001:470:83ae:2:212:6d02:0:4034,339
1462858440,2001:470:83ae:2:212:6d02:0:4013,338
1462858441,2001:470:83ae:2:212:6d02:0:4043,327
1462858441,2001:470:83ae:2:212:6d02:0:4040,337
1462858444,2001:470:83ae:2:212:6d02:0:4043,338
1462858444,2001:470:83ae:2:212:6d02:0:4042,338
1462858447,2001:470:83ae:2:212:6d02:0:400f,339
1462858447,2001:470:83ae:2:212:6d02:0:4035,337
1462858448,2001:470:83ae:2:212:6d02:0:4041,321
1462858450,2001:470:83ae:2:212:6d02:0:4034,340
1462858450,2001:470:83ae:2:212:6d02:0:4013,339
1462858451,2001:470:83ae:2:212:6d02:0:4043,328
1462858451,2001:470:83ae:2:212:6d02:0:4040,338
1462858454,2001:470:83ae:2:212:6d02:0:4043,339
1462858454,2001:470:83ae:2:212:6d02:0:4042,339
1462858457,2001:470:83ae:2:212:6d02:0:400f,340
1462858457,2001:470:83ae:2:212:6d02:0:4035,338
1462858458,2001:470:83ae:2:212:6d02:0:4041,322
1462858460,2001:470:83ae:2:212:6d02:0:4034,341
1462858460,2001:470:83ae:2:212:6d02:0:4013,340
1462858461,2001:470:83ae:2:212:6d02:0:4040,339
1462858462,2001:470:83ae:2:212:6d02:0:4043,329
1462858464,2001:470:83ae:2:212:6d02:0:4043,340
1462858464,2001:470:83ae:2:212:6d02:0:4042,340
1462858467,2001:470:83ae:2:212:6d02:0:400f,341
1462858467,2001:470:83ae:2:212:6d02:0:4035,339
1462858469,2001:470:83ae:2:212:6d02:0:4041,323
1462858470,2001:470:83ae:2:212:6d02:0:4034,342
1462858470,2001:470:83ae:2:212:6d02:0:4013,341
1462858471,2001:470:83ae:2:212:6d02:0:4040,340
1462858472,2001:470:83ae:2:212:6d02:0:4043,330
1462858473,2001:470:83ae:2:212:6d02:0:4043,341
1462858474,2001:470:83ae:2:212:6d02:0:4042,341
1462858477,2001:470:83ae:2:212:6d02:0:400f,342
1462858477,2001:470:83ae:2:212:6d02:0:4035,340
1462858479,2001:470:83ae:2:212:6d02:0:4041,324
1462858480,2001:470:83ae:2:212:6d02:0:4034,343
1462858480,2001:470:83ae:2:212:6d02:0:4013,342
1462858481,2001:470:83ae:2:212:6d02:0:4040,341
1462858482,2001:470:83ae:2:212:6d02:0:4043,331
1462858483,2001:470:83ae:2:212:6d02:0:4043,342
1462858484,2001:470:83ae:2:212:6d02:0:4042,342
1462858487,2001:470:83ae:2:212:6d02:0:400f,343
1462858487,2001:470:83ae:2:212:6d02:0:4035,341
1462858490,2001:470:83ae:2:212:6d02:0:4034,344
1462858490,2001:470:83ae:2:212:6d02:0:4041,325
1462858490,2001:470:83ae:2:212:6d02:0:4013,343
1462858491,2001:470:83ae:2:212:6d02:0:4040,342
1462858492,2001:470:83ae:2:212:6d02:0:4043,332
1462858493,2001:470:83ae:2:212:6d02:0:4043,343
1462858494,2001:470:83ae:2:212:6d02:0:4042,343
1462858497,2001:470:83ae:2:212:6d02:0:400f,344
1462858497,2001:470:83ae:2:212:6d02:0:4035,342
1462858500,2001:470:83ae:2:212:6d02:0:4034,345
1462858500,2001:470:83ae:2:212:6d02:0:4013,344
1462858500,2001:470:83ae:2:212:6d02:0:4041,326
1462858501,2001:470:83ae:2:212:6d02:0:4044,342
1462858501,2001:470:83ae:2:212:6d02:0:4040,343
1462858503,2001:470:83ae:2:212:6d02:0:4043,333
1462858503,2001:470:83ae:2:212:6d02:0:4043,344
1462858504,2001:470:83ae:2:212:6d02:0:4042,344
1462858507,2001:470:83ae:2:212:6d02:0:400f,345
1462858507,2001:470:83ae:2:212:6d02:0:4035,343
1462858510,2001:470:83ae:2:212:6d02:0:4034,346
1462858510,2001:470:83ae:2:212:6d02:0:4013,345
1462858511,2001:470:83ae:2:212:6d02:0:4041,327
1462858511,2001:470:83ae:2:212:6d02:0:4040,344
1462858513,2001:470:83ae:2:212:6d02:0:4043,334
1462858514,2001:470:83ae:2:212:6d02:0:4043,345
1462858514,2001:470:83ae:2:212:6d02:0:4042,345
1462858517,2001:470:83ae:2:212:6d02:0:400f,346
1462858517,2001:470:83ae:2:212:6d02:0:4035,344
1462858520,2001:470:83ae:2:212:6d02:0:4034,347
1462858520,2001:470:83ae:2:212:6d02:0:4013,346
1462858521,2001:470:83ae:2:212:6d02:0:4040,345
1462858523,2001:470:83ae:2:212:6d02:0:4043,346
1462858524,2001:470:83ae:2:212:6d02:0:4042,346
1462858527,2001:470:83ae:2:212:6d02:0:400f,347
1462858527,2001:470:83ae:2:212:6d02:0:4035,345
1462858530,2001:470:83ae:2:212:6d02:0:4034,348
1462858530,2001:470:83ae:2:212:6d02:0:4013,347
1462858531,2001:470:83ae:2:212:6d02:0:4040,346
1462858532,2001:470:83ae:2:212:6d02:0:4041,329
1462858533,2001:470:83ae:2:212:6d02:0:4043,347
1462858534,2001:470:83ae:2:212:6d02:0:4042,347
1462858534,2001:470:83ae:2:212:6d02:0:4043,336
1462858537,2001:470:83ae:2:212:6d02:0:400f,348
1462858537,2001:470:83ae:2:212:6d02:0:4035,346
1462858540,2001:470:83ae:2:212:6d02:0:4034,349
1462858540,2001:470:83ae:2:212:6d02:0:4013,348
1462858541,2001:470:83ae:2:212:6d02:0:4040,347
1462858542,2001:470:83ae:2:212:6d02:0:4041,330
1462858543,2001:470:83ae:2:212:6d02:0:4043,348
1462858544,2001:470:83ae:2:212:6d02:0:4042,348
1462858544,2001:470:83ae:2:212:6d02:0:4043,337
1462858547,2001:470:83ae:2:212:6d02:0:400f,349
1462858547,2001:470:83ae:2:212:6d02:0:4035,347
1462858550,2001:470:83ae:2:212:6d02:0:4034,350
1462858550,2001:470:83ae:2:212:6d02:0:4013,349
1462858551,2001:470:83ae:2:212:6d02:0:4040,348
1462858553,2001:470:83ae:2:212:6d02:0:4041,331
1462858553,2001:470:83ae:2:212:6d02:0:4043,349
1462858554,2001:470:83ae:2:212:6d02:0:4042,349
1462858554,2001:470:83ae:2:212:6d02:0:4043,338
1462858557,2001:470:83ae:2:212:6d02:0:400f,350
1462858557,2001:470:83ae:2:212:6d02:0:4035,348
1462858559,2001:470:83ae:2:212:6d02:0:4034,351
1462858560,2001:470:83ae:2:212:6d02:0:4013,350
1462858561,2001:470:83ae:2:212:6d02:0:4040,349
1462858563,2001:470:83ae:2:212:6d02:0:4041,332
1462858563,2001:470:83ae:2:212:6d02:0:4043,350
1462858564,2001:470:83ae:2:212:6d02:0:4042,350
1462858565,2001:470:83ae:2:212:6d02:0:4043,339
1462858567,2001:470:83ae:2:212:6d02:0:400f,351
1462858567,2001:470:83ae:2:212:6d02:0:4035,349
1462858569,2001:470:83ae:2:212:6d02:0:4034,352
1462858570,2001:470:83ae:2:212:6d02:0:4013,351
1462858571,2001:470:83ae:2:212:6d02:0:4040,350
1462858573,2001:470:83ae:2:212:6d02:0:4043,351
1462858574,2001:470:83ae:2:212:6d02:0:4042,351
1462858574,2001:470:83ae:2:212:6d02:0:4041,333
1462858575,2001:470:83ae:2:212:6d02:0:4043,340
1462858577,2001:470:83ae:2:212:6d02:0:400f,352
1462858577,2001:470:83ae:2:212:6d02:0:4035,350
1462858579,2001:470:83ae:2:212:6d02:0:4034,353
1462858580,2001:470:83ae:2:212:6d02:0:4013,352
1462858581,2001:470:83ae:2:212:6d02:0:4040,351
1462858583,2001:470:83ae:2:212:6d02:0:4043,352
1462858584,2001:470:83ae:2:212:6d02:0:4042,352
1462858584,2001:470:83ae:2:212:6d02:0:4041,334
1462858585,2001:470:83ae:2:212:6d02:0:4043,341
1462858587,2001:470:83ae:2:212:6d02:0:400f,353
1462858587,2001:470:83ae:2:212:6d02:0:4035,351
1462858589,2001:470:83ae:2:212:6d02:0:4034,354
1462858590,2001:470:83ae:2:212:6d02:0:4013,353
1462858591,2001:470:83ae:2:212:6d02:0:4040,352
1462858593,2001:470:83ae:2:212:6d02:0:4043,353
1462858594,2001:470:83ae:2:212:6d02:0:4042,353
1462858595,2001:470:83ae:2:212:6d02:0:4041,335
1462858596,2001:470:83ae:2:212:6d02:0:4043,342
1462858597,2001:470:83ae:2:212:6d02:0:400f,354
1462858597,2001:470:83ae:2:212:6d02:0:4035,352
1462858599,2001:470:83ae:2:212:6d02:0:4034,355
1462858600,2001:470:83ae:2:212:6d02:0:4013,354
1462858601,2001:470:83ae:2:212:6d02:0:4040,353
1462858603,2001:470:83ae:2:212:6d02:0:4043,354
1462858604,2001:470:83ae:2:212:6d02:0:4042,354
1462858605,2001:470:83ae:2:212:6d02:0:4041,336
1462858606,2001:470:83ae:2:212:6d02:0:4043,343
1462858607,2001:470:83ae:2:212:6d02:0:400f,355
1462858607,2001:470:83ae:2:212:6d02:0:4035,353
1462858609,2001:470:83ae:2:212:6d02:0:4034,356
1462858610,2001:470:83ae:2:212:6d02:0:4013,355
1462858611,2001:470:83ae:2:212:6d02:0:4040,354
1462858611,2001:470:83ae:2:212:6d02:0:4044,353
1462858613,2001:470:83ae:2:212:6d02:0:4043,355
1462858614,2001:470:83ae:2:212:6d02:0:4042,355
1462858616,2001:470:83ae:2:212:6d02:0:4041,337
1462858616,2001:470:83ae:2:212:6d02:0:4043,344
1462858617,2001:470:83ae:2:212:6d02:0:400f,356
1462858617,2001:470:83ae:2:212:6d02:0:4035,354
1462858619,2001:470:83ae:2:212:6d02:0:4034,357
1462858620,2001:470:83ae:2:212:6d02:0:4013,356
1462858621,2001:470:83ae:2:212:6d02:0:4040,355
1462858621,2001:470:83ae:2:212:6d02:0:4044,354
1462858623,2001:470:83ae:2:212:6d02:0:4043,356
1462858624,2001:470:83ae:2:212:6d02:0:4042,356
1462858626,2001:470:83ae:2:212:6d02:0:4041,338
1462858627,2001:470:83ae:2:212:6d02:0:4043,345
1462858627,2001:470:83ae:2:212:6d02:0:4035,355
1462858629,2001:470:83ae:2:212:6d02:0:4034,358
1462858630,2001:470:83ae:2:212:6d02:0:4013,357
1462858631,2001:470:83ae:2:212:6d02:0:4040,356
1462858631,2001:470:83ae:2:212:6d02:0:4044,355
1462858633,2001:470:83ae:2:212:6d02:0:4043,357
1462858633,2001:470:83ae:2:212:6d02:0:4042,357
1462858637,2001:470:83ae:2:212:6d02:0:400f,358
1462858637,2001:470:83ae:2:212:6d02:0:4041,339
1462858637,2001:470:83ae:2:212:6d02:0:4043,346
1462858637,2001:470:83ae:2:212:6d02:0:4035,356
1462858639,2001:470:83ae:2:212:6d02:0:4034,359
1462858640,2001:470:83ae:2:212:6d02:0:4013,358
1462858641,2001:470:83ae:2:212:6d02:0:4040,357
1462858642,2001:470:83ae:2:212:6d02:0:4044,356
1462858643,2001:470:83ae:2:212:6d02:0:4043,358
1462858643,2001:470:83ae:2:212:6d02:0:4042,358
1462858647,2001:470:83ae:2:212:6d02:0:400f,359
1462858647,2001:470:83ae:2:212:6d02:0:4035,357
1462858647,2001:470:83ae:2:212:6d02:0:4041,340
1462858649,2001:470:83ae:2:212:6d02:0:4034,360
1462858650,2001:470:83ae:2:212:6d02:0:4013,359
1462858651,2001:470:83ae:2:212:6d02:0:4040,358
1462858652,2001:470:83ae:2:212:6d02:0:4044,357
1462858653,2001:470:83ae:2:212:6d02:0:4043,359
1462858653,2001:470:83ae:2:212:6d02:0:4042,359
1462858657,2001:470:83ae:2:212:6d02:0:400f,360
1462858657,2001:470:83ae:2:212:6d02:0:4035,358
